cut_idx,fPhase,canon_tt,cut_delay
16897,1,3967, -1.000000
16898,0,2097151, -1.000000
16898,1,2047, -1.000000
16899,0,7864079, -1.000000
16899,1,1048337, -1.000000
16900,0,16713479, -1.000000
16900,1,16719647, -1.000000
16901,0,524287, -1.000000
16901,1,8191, -1.000000
16902,0,101058294, -1.000000
16902,1,116848374, -1.000000
16903,0,2004318071, 27.879999
16903,1,286331153, 18.620001
16904,0,522133279, 25.350000
16904,1,117901063, 21.030001
16905,0,522133279, 21.020000
16905,1,117901063, 26.590000
16906,0,134154239, -1.000000
16906,1,2031647, -1.000000
16907,0,134154239, -1.000000
16907,1,2031647, -1.000000
16908,0,402593791, -1.000000
16908,1,1507351, -1.000000
16909,0,287248671, 23.030001
16909,1,125241207, 22.709999
16910,0,125304831, -1.000000
16910,1,4383, -1.000000
16911,0,2097151, -1.000000
16911,1,2047, -1.000000
16912,0,2097151, -1.000000
16912,1,2047, -1.000000
16913,0,286785535, -1.000000
16913,1,6007, -1.000000
16914,0,3366783, -1.000000
16914,1,17118207, -1.000000
16915,0,286334975, -1.000000
16915,1,489335, -1.000000
16916,0,87515007, -1.000000
16916,1,17109855, -1.000000
16917,0,2004318071, 17.670000
16917,1,286331153, 24.280001
16918,0,387389207, 33.799999
16918,1,387389207, 31.980000
16919,0,522133279, 21.020000
16919,1,117901063, 26.590000
16920,0,522133279, 25.350000
16920,1,117901063, 21.030001
16921,0,393680759, -1.000000
16921,1,286724375, -1.000000
16922,0,134154239, -1.000000
16922,1,2031647, -1.000000
16923,0,134154239, -1.000000
16923,1,2031647, -1.000000
16924,0,287248671, 23.030001
16924,1,125241207, 22.709999
16925,0,20386687, -1.000000
16925,1,20386687, -1.000000
16926,0,286750583, -1.000000
16926,1,286332791, -1.000000
16927,0,20395007, -1.000000
16927,1,3347327, -1.000000
16928,0,125304831, -1.000000
16928,1,4383, -1.000000
16929,0,1572863, -1.000000
16929,1,6143, -1.000000
16930,0,2097151, -1.000000
16930,1,2047, -1.000000
16931,0,2097151, -1.000000
16931,1,2047, -1.000000
16932,0,286334975, -1.000000
16932,1,489335, -1.000000
16933,0,2004318071, 27.879999
16933,1,286331153, 18.620001
16934,0,2004318071, 17.670000
16934,1,286331153, 24.280001
16935,0,1717986918, 35.900002
16935,1,1717986918, 35.639999
16936,0,2004318071, 17.670000
16936,1,286331153, 18.620001
16937,0,522133279, 25.350000
16937,1,117901063, 21.030001
16938,0,522133279, 21.020000
16938,1,117901063, 26.590000
16939,0,2004318071, 27.879999
16939,1,286331153, 18.620001
16940,0,1465341783, 21.020000
16940,1,353703189, 26.590000
16941,0,2139062143, 21.379999
16941,1,16843009, 22.879999
16942,0,1869573999, -1.000000
16942,1,101058054, -1.000000
16943,0,536813567, 31.780001
16943,1,458759, 26.000000
16944,0,259985279, -1.000000
16944,1,17760527, -1.000000
16945,0,536813567, 24.190001
16945,1,458759, 35.830002
16946,0,259985279, -1.000000
16946,1,17760527, -1.000000
16947,0,402593791, -1.000000
16947,1,1507351, -1.000000
16948,0,2004842367, 24.190001
16948,1,17891601, 35.830002
16949,0,1879011327, -1.000000
16949,1,393222, -1.000000
16950,0,287309823, 28.690001
16950,1,1911, 29.040001
16951,0,134217727, -1.000000
16951,1,31, -1.000000
16952,0,134217727, -1.000000
16952,1,31, -1.000000
16953,0,393740287, -1.000000
16953,1,4375, -1.000000
16954,0,522133503, 36.279999
16954,1,460551, 29.040001
16955,0,936247295, -1.000000
16955,1,4940, -1.000000
16956,0,268402687, -1.000000
16956,1,65551, -1.000000
16957,0,522133503, 28.690001
16957,1,460551, 37.939999
16958,0,1718616063, -1.000000
16958,1,1638, -1.000000
16959,0,268402687, -1.000000
16959,1,65551, -1.000000
16960,0,936214495, -1.000000
16960,1,17044300, -1.000000
16961,0,387389439, -1.000000
16961,1,1513239, -1.000000
16962,0,2004318071, 17.670000
16962,1,286331153, 24.280001
16963,0,2139062143, 31.150000
16963,1,16843009, 22.879999
16964,0,522133279, 21.020000
16964,1,117901063, 21.030001
16965,0,1869573999, -1.000000
16965,1,101058054, -1.000000
16966,0,134154239, -1.000000
16966,1,2031647, -1.000000
16967,0,536813567, 24.190001
16967,1,458759, 35.830002
16968,0,134154239, -1.000000
16968,1,2031647, -1.000000
16969,0,536813567, 31.780001
16969,1,458759, 26.000000
16970,0,402593791, -1.000000
16970,1,1507351, -1.000000
16971,0,536813567, 24.190001
16971,1,458759, 26.000000
16972,0,1718576751, -1.000000
16972,1,107349606, -1.000000
16973,0,125304831, -1.000000
16973,1,4383, -1.000000
16974,0,2097151, -1.000000
16974,1,2047, -1.000000
16975,0,2097151, -1.000000
16975,1,2047, -1.000000
16976,0,286785535, -1.000000
16976,1,6007, -1.000000
16977,0,134217727, -1.000000
16977,1,31, -1.000000
16978,0,869040095, -1.000000
16978,1,17052620, -1.000000
16979,0,287309823, 28.690001
16979,1,1911, 29.040001
16980,0,134217727, -1.000000
16980,1,31, -1.000000
16981,0,1717989375, -1.000000
16981,1,419430, -1.000000
16982,0,287309823, 36.279999
16982,1,1911, 29.040001
16983,0,936214495, -1.000000
16983,1,17044300, -1.000000
16984,0,402653183, -1.000000
16984,1,23, -1.000000
16985,0,1717986918, 35.639999
16985,1,1717986918, 35.900002
16986,0,2004318071, 27.879999
16986,1,286331153, 18.620001
16987,0,1768515945, -1.000000
16987,1,1768515945, -1.000000
16988,0,505290270, -1.000000
16988,1,505290270, -1.000000
16989,0,1448498774, -1.000000
16989,1,1448498774, -1.000000
16990,0,522133279, 25.350000
16990,1,117901063, 21.030001
16991,0,522133279, 21.020000
16991,1,117901063, 26.590000
16992,0,1718183529, -1.000000
16992,1,1718183529, -1.000000
16993,0,287183134, -1.000000
16993,1,518921966, -1.000000
16994,0,401086440, -1.000000
16994,1,401086440, -1.000000
16995,0,385226486, -1.000000
16995,1,112592566, -1.000000
16996,0,133695480, -1.000000
16996,1,133695480, -1.000000
16997,0,385226486, -1.000000
16997,1,112592566, -1.000000
16998,0,133695480, -1.000000
16998,1,133695480, -1.000000
16999,0,117376767, -1.000000
16999,1,7274607, -1.000000
17000,0,116786934, -1.000000
17000,1,116786934, -1.000000
17001,0,117376767, -1.000000
17001,1,7274607, -1.000000
17002,0,134154239, -1.000000
17002,1,2031647, -1.000000
17003,0,252776209, -1.000000
17003,1,259460983, -1.000000
17004,0,33489407, 25.920000
17004,1,8323199, 25.270000
17005,0,33489407, 25.920000
17005,1,8323199, 25.270000
17006,0,364844479, -1.000000
17006,1,27984299, -1.000000
17007,0,369038847, -1.000000
17007,1,5701719, -1.000000
17008,0,387389416, -1.000000
17008,1,387389416, -1.000000
17009,0,919170195, -1.000000
17009,1,919170195, -1.000000
17010,0,375846502, -1.000000
17010,1,107394662, -1.000000
17011,0,1717987737, -1.000000
17011,1,1717987737, -1.000000
17012,0,117901304, -1.000000
17012,1,133757176, -1.000000
17013,0,375846502, -1.000000
17013,1,107394662, -1.000000
17014,0,869035155, -1.000000
17014,1,869035155, -1.000000
17015,0,117901304, -1.000000
17015,1,133757176, -1.000000
17016,0,286781160, -1.000000
17016,1,286781160, -1.000000
17017,0,2091240, -1.000000
17017,1,134211816, -1.000000
17018,0,2097120, -1.000000
17018,1,2097120, -1.000000
17019,0,125298920, -1.000000
17019,1,287303912, -1.000000
17020,0,107413503, -1.000000
17020,1,26223, -1.000000
17021,0,432543, -1.000000
17021,1,107388927, -1.000000
17022,0,458742, -1.000000
17022,1,458742, -1.000000
17023,0,458751, -1.000000
17023,1,28671, -1.000000
17024,0,524287, -1.000000
17024,1,8191, -1.000000
17025,0,17952767, -1.000000
17025,1,126703, -1.000000
17026,0,252776721, -1.000000
17026,1,259487607, -1.000000
17027,0,17956863, -1.000000
17027,1,30591, -1.000000
17028,0,1572863, -1.000000
17028,1,6143, -1.000000
17029,0,301960846, -1.000000
17029,1,7835278, -1.000000
17030,0,16717591, -1.000000
17030,1,16717591, -1.000000
17031,0,1572863, -1.000000
17031,1,6143, -1.000000
17032,0,524287, -1.000000
17032,1,8191, -1.000000
17033,0,17822207, -1.000000
17033,1,520439, -1.000000
17034,0,17825791, -1.000000
17034,1,3967, -1.000000
17035,0,2097151, -1.000000
17035,1,2047, -1.000000
17036,0,117960959, -1.000000
17036,1,1044977, -1.000000
17037,0,16713479, -1.000000
17037,1,16719647, -1.000000
17038,0,524287, -1.000000
17038,1,8191, -1.000000
17039,0,524287, -1.000000
17039,1,8191, -1.000000
17040,0,17822207, -1.000000
17040,1,520439, -1.000000
17041,0,17825791, -1.000000
17041,1,3967, -1.000000
17042,0,2097151, -1.000000
17042,1,2047, -1.000000
17043,0,7864079, -1.000000
17043,1,1048337, -1.000000
17044,0,16713479, -1.000000
17044,1,16719647, -1.000000
17045,0,524287, -1.000000
17045,1,8191, -1.000000
17046,0,101058294, -1.000000
17046,1,116848374, -1.000000
17047,0,2004318071, 27.879999
17047,1,286331153, 18.620001
17048,0,522133279, 25.350000
17048,1,117901063, 21.030001
17049,0,522133279, 21.020000
17049,1,117901063, 26.590000
17050,0,134154239, -1.000000
17050,1,2031647, -1.000000
17051,0,134154239, -1.000000
17051,1,2031647, -1.000000
17052,0,402593791, -1.000000
17052,1,1507351, -1.000000
17053,0,287248671, 23.030001
17053,1,125241207, 22.709999
17054,0,125304831, -1.000000
17054,1,4383, -1.000000
17055,0,2097151, -1.000000
17055,1,2047, -1.000000
17056,0,2097151, -1.000000
17056,1,2047, -1.000000
17057,0,286785535, -1.000000
17057,1,6007, -1.000000
17058,0,3366783, -1.000000
17058,1,17118207, -1.000000
17059,0,286334975, -1.000000
17059,1,489335, -1.000000
17060,0,87515007, -1.000000
17060,1,17109855, -1.000000
17061,0,2004318071, 17.670000
17061,1,286331153, 24.280001
17062,0,387389207, 33.799999
17062,1,387389207, 31.980000
17063,0,522133279, 21.020000
17063,1,117901063, 26.590000
17064,0,522133279, 25.350000
17064,1,117901063, 21.030001
17065,0,393680759, -1.000000
17065,1,286724375, -1.000000
17066,0,134154239, -1.000000
17066,1,2031647, -1.000000
17067,0,134154239, -1.000000
17067,1,2031647, -1.000000
17068,0,287248671, 23.030001
17068,1,125241207, 22.709999
17069,0,20386687, -1.000000
17069,1,20386687, -1.000000
17070,0,286750583, -1.000000
17070,1,286332791, -1.000000
17071,0,20395007, -1.000000
17071,1,3347327, -1.000000
17072,0,125304831, -1.000000
17072,1,4383, -1.000000
17073,0,1572863, -1.000000
17073,1,6143, -1.000000
17074,0,2097151, -1.000000
17074,1,2047, -1.000000
17075,0,2097151, -1.000000
17075,1,2047, -1.000000
17076,0,286334975, -1.000000
17076,1,489335, -1.000000
17077,0,2004318071, 27.879999
17077,1,286331153, 18.620001
17078,0,2004318071, 17.670000
17078,1,286331153, 24.280001
17079,0,1717986918, 35.900002
17079,1,1717986918, 35.639999
17080,0,2004318071, 17.670000
17080,1,286331153, 18.620001
17081,0,522133279, 25.350000
17081,1,117901063, 21.030001
17082,0,522133279, 21.020000
17082,1,117901063, 26.590000
17083,0,2004318071, 17.670000
17083,1,286331153, 24.280001
17084,0,1465341783, 21.020000
17084,1,353703189, 26.590000
17085,0,2139062143, 21.379999
17085,1,16843009, 26.600000
17086,0,1869573999, -1.000000
17086,1,101058054, -1.000000
17087,0,536813567, 24.190001
17087,1,458759, 26.000000
17088,0,259985279, -1.000000
17088,1,17760527, -1.000000
17089,0,536813567, 24.190001
17089,1,458759, 35.830002
17090,0,259985279, -1.000000
17090,1,17760527, -1.000000
17091,0,402593791, -1.000000
17091,1,1507351, -1.000000
17092,0,2004842367, 24.190001
17092,1,17891601, 35.830002
17093,0,1879011327, -1.000000
17093,1,393222, -1.000000
17094,0,287309823, 28.690001
17094,1,1911, 29.040001
17095,0,134217727, -1.000000
17095,1,31, -1.000000
17096,0,134217727, -1.000000
17096,1,31, -1.000000
17097,0,393740287, -1.000000
17097,1,4375, -1.000000
17098,0,522133503, 36.279999
17098,1,460551, 29.040001
17099,0,936247295, -1.000000
17099,1,4940, -1.000000
17100,0,268402687, -1.000000
17100,1,65551, -1.000000
17101,0,522133503, 28.690001
17101,1,460551, 37.939999
17102,0,1718616063, -1.000000
17102,1,1638, -1.000000
17103,0,268402687, -1.000000
17103,1,65551, -1.000000
17104,0,936214495, -1.000000
17104,1,17044300, -1.000000
17105,0,387389439, -1.000000
17105,1,1513239, -1.000000
17106,0,2004318071, 27.879999
17106,1,286331153, 18.620001
17107,0,2139062143, 31.150000
17107,1,16843009, 22.879999
17108,0,522133279, 25.350000
17108,1,117901063, 21.030001
17109,0,1869573999, -1.000000
17109,1,101058054, -1.000000
17110,0,134154239, -1.000000
17110,1,2031647, -1.000000
17111,0,536813567, 24.190001
17111,1,458759, 35.830002
17112,0,134154239, -1.000000
17112,1,2031647, -1.000000
17113,0,536813567, 31.780001
17113,1,458759, 26.000000
17114,0,402593791, -1.000000
17114,1,1507351, -1.000000
17115,0,536813567, 24.190001
17115,1,458759, 26.000000
17116,0,1718576751, -1.000000
17116,1,107349606, -1.000000
17117,0,125304831, -1.000000
17117,1,4383, -1.000000
17118,0,2097151, -1.000000
17118,1,2047, -1.000000
17119,0,2097151, -1.000000
17119,1,2047, -1.000000
17120,0,286785535, -1.000000
17120,1,6007, -1.000000
17121,0,134217727, -1.000000
17121,1,31, -1.000000
17122,0,869040095, -1.000000
17122,1,17052620, -1.000000
17123,0,287309823, 28.690001
17123,1,1911, 29.040001
17124,0,134217727, -1.000000
17124,1,31, -1.000000
17125,0,1717989375, -1.000000
17125,1,419430, -1.000000
17126,0,287309823, 36.279999
17126,1,1911, 29.040001
17127,0,936214495, -1.000000
17127,1,17044300, -1.000000
17128,0,402653183, -1.000000
17128,1,23, -1.000000
17129,0,1717986918, 35.639999
17129,1,1717986918, 35.900002
17130,0,2004318071, 17.670000
17130,1,286331153, 18.620001
17131,0,1768515945, -1.000000
17131,1,1768515945, -1.000000
17132,0,505290270, -1.000000
17132,1,505290270, -1.000000
17133,0,1448498774, -1.000000
17133,1,1448498774, -1.000000
17134,0,522133279, 21.020000
17134,1,117901063, 26.590000
17135,0,522133279, 25.350000
17135,1,117901063, 21.030001
17136,0,1718183529, -1.000000
17136,1,1718183529, -1.000000
17137,0,287183134, -1.000000
17137,1,518921966, -1.000000
17138,0,401086440, -1.000000
17138,1,401086440, -1.000000
17139,0,385226486, -1.000000
17139,1,112592566, -1.000000
17140,0,133695480, -1.000000
17140,1,133695480, -1.000000
17141,0,385226486, -1.000000
17141,1,112592566, -1.000000
17142,0,133695480, -1.000000
17142,1,133695480, -1.000000
17143,0,117376767, -1.000000
17143,1,7274607, -1.000000
17144,0,116786934, -1.000000
17144,1,116786934, -1.000000
17145,0,117376767, -1.000000
17145,1,7274607, -1.000000
17146,0,134154239, -1.000000
17146,1,2031647, -1.000000
17147,0,252776209, -1.000000
17147,1,259460983, -1.000000
17148,0,33489407, 28.330000
17148,1,8323199, 25.270000
17149,0,33489407, 25.920000
17149,1,8323199, 25.270000
17150,0,364844479, -1.000000
17150,1,27984299, -1.000000
17151,0,369038847, -1.000000
17151,1,5701719, -1.000000
17152,0,387389416, -1.000000
17152,1,387389416, -1.000000
17153,0,919170195, -1.000000
17153,1,919170195, -1.000000
17154,0,375846502, -1.000000
17154,1,107394662, -1.000000
17155,0,1717987737, -1.000000
17155,1,1717987737, -1.000000
17156,0,117901304, -1.000000
17156,1,133757176, -1.000000
17157,0,375846502, -1.000000
17157,1,107394662, -1.000000
17158,0,869035155, -1.000000
17158,1,869035155, -1.000000
17159,0,117901304, -1.000000
17159,1,133757176, -1.000000
17160,0,286781160, -1.000000
17160,1,286781160, -1.000000
17161,0,2091240, -1.000000
17161,1,134211816, -1.000000
17162,0,2097120, -1.000000
17162,1,2097120, -1.000000
17163,0,125298920, -1.000000
17163,1,287303912, -1.000000
17164,0,107413503, -1.000000
17164,1,26223, -1.000000
17165,0,432543, -1.000000
17165,1,107388927, -1.000000
17166,0,458742, -1.000000
17166,1,458742, -1.000000
17167,0,458751, -1.000000
17167,1,28671, -1.000000
17168,0,524287, -1.000000
17168,1,8191, -1.000000
17169,0,17952767, -1.000000
17169,1,126703, -1.000000
17170,0,252776721, -1.000000
17170,1,259487607, -1.000000
17171,0,17956863, -1.000000
17171,1,30591, -1.000000
17172,0,1572863, -1.000000
17172,1,6143, -1.000000
17173,0,301960846, -1.000000
17173,1,7835278, -1.000000
17174,0,16717591, -1.000000
17174,1,16717591, -1.000000
17175,0,1572863, -1.000000
17175,1,6143, -1.000000
17176,0,524287, -1.000000
17176,1,8191, -1.000000
17177,0,17822207, -1.000000
17177,1,520439, -1.000000
17178,0,17825791, -1.000000
17178,1,3967, -1.000000
17179,0,2097151, -1.000000
17179,1,2047, -1.000000
17180,0,117960959, -1.000000
17180,1,1044977, -1.000000
17181,0,16713479, -1.000000
17181,1,16719647, -1.000000
17182,0,524287, -1.000000
17182,1,8191, -1.000000
17183,0,524287, -1.000000
17183,1,8191, -1.000000
17184,0,17822207, -1.000000
17184,1,520439, -1.000000
17185,0,17825791, -1.000000
17185,1,3967, -1.000000
17186,0,2097151, -1.000000
17186,1,2047, -1.000000
17187,0,7864079, -1.000000
17187,1,1048337, -1.000000
17188,0,16713479, -1.000000
17188,1,16719647, -1.000000
17189,0,524287, -1.000000
17189,1,8191, -1.000000
17190,0,101058294, -1.000000
17190,1,116848374, -1.000000
17191,0,2004318071, 27.879999
17191,1,286331153, 18.620001
17192,0,522133279, 25.350000
17192,1,117901063, 21.030001
17193,0,522133279, 21.020000
17193,1,117901063, 26.590000
17194,0,134154239, -1.000000
17194,1,2031647, -1.000000
17195,0,134154239, -1.000000
17195,1,2031647, -1.000000
17196,0,402593791, -1.000000
17196,1,1507351, -1.000000
17197,0,287248671, 23.030001
17197,1,125241207, 22.709999
17198,0,125304831, -1.000000
17198,1,4383, -1.000000
17199,0,2097151, -1.000000
17199,1,2047, -1.000000
17200,0,2097151, -1.000000
17200,1,2047, -1.000000
17201,0,286785535, -1.000000
17201,1,6007, -1.000000
17202,0,3366783, -1.000000
17202,1,17118207, -1.000000
17203,0,286334975, -1.000000
17203,1,489335, -1.000000
17204,0,87515007, -1.000000
17204,1,17109855, -1.000000
17205,0,2004318071, 17.670000
17205,1,286331153, 24.280001
17206,0,387389207, 33.799999
17206,1,387389207, 31.980000
17207,0,522133279, 21.020000
17207,1,117901063, 26.590000
17208,0,522133279, 25.350000
17208,1,117901063, 21.030001
17209,0,393680759, -1.000000
17209,1,286724375, -1.000000
17210,0,134154239, -1.000000
17210,1,2031647, -1.000000
17211,0,134154239, -1.000000
17211,1,2031647, -1.000000
17212,0,287248671, 23.030001
17212,1,125241207, 22.709999
17213,0,20386687, -1.000000
17213,1,20386687, -1.000000
17214,0,286750583, -1.000000
17214,1,286332791, -1.000000
17215,0,20395007, -1.000000
17215,1,3347327, -1.000000
17216,0,125304831, -1.000000
17216,1,4383, -1.000000
17217,0,1572863, -1.000000
17217,1,6143, -1.000000
17218,0,2097151, -1.000000
17218,1,2047, -1.000000
17219,0,2097151, -1.000000
17219,1,2047, -1.000000
17220,0,286334975, -1.000000
17220,1,489335, -1.000000
17221,0,2004318071, 27.879999
17221,1,286331153, 18.620001
17222,0,2004318071, 17.670000
17222,1,286331153, 24.280001
17223,0,1717986918, 35.900002
17223,1,1717986918, 35.639999
17224,0,2004318071, 17.670000
17224,1,286331153, 18.620001
17225,0,522133279, 25.350000
17225,1,117901063, 21.030001
17226,0,522133279, 21.020000
17226,1,117901063, 26.590000
17227,0,2004318071, 27.879999
17227,1,286331153, 18.620001
17228,0,1465341783, 21.020000
17228,1,353703189, 26.590000
17229,0,2139062143, 21.379999
17229,1,16843009, 22.879999
17230,0,1869573999, -1.000000
17230,1,101058054, -1.000000
17231,0,536813567, 31.780001
17231,1,458759, 26.000000
17232,0,259985279, -1.000000
17232,1,17760527, -1.000000
17233,0,536813567, 24.190001
17233,1,458759, 35.830002
17234,0,259985279, -1.000000
17234,1,17760527, -1.000000
17235,0,402593791, -1.000000
17235,1,1507351, -1.000000
17236,0,2004842367, 24.190001
