Index,Gates,Gates (%),Area,Area (%),Delay,Delay (%)
8424,    777, 16.3,      953.18, 83.7,  3620.87, 20.1
8425,   1056, 20.6,     1151.47, 79.4,  3008.69, 26.1
8426,    800, 16.0,      965.31, 84.0,  3710.27, 19.5
8427,    865, 17.9,     1025.50, 82.1,  3461.63, 18.7
8428,    907, 19.0,     1037.86, 81.0,  3424.07, 20.9
8429,    855, 15.0,     1000.77, 85.0,  3446.32, 20.5
8430,    861, 17.3,      997.04, 82.7,  3446.82, 18.4
8431,    891, 19.3,     1018.03, 80.7,  3495.65, 17.1
8432,    799, 14.6,      972.54, 85.4,  3686.29, 20.4
8433,    798, 16.0,      962.75, 84.0,  3661.60, 19.9
8434,   1050, 19.3,     1162.67, 80.7,  2996.80, 14.5
8435,    848, 16.4,      988.17, 83.6,  3581.81, 19.7
8436,    770, 15.1,      953.42, 84.9,  3639.41, 20.4
8437,    883, 19.5,     1013.14, 80.5,  3465.24, 19.9
8438,    847, 17.8,     1004.50, 82.2,  3521.01, 20.5
8439,    760, 10.9,      946.18, 89.1,  3633.60, 20.8
8440,    819, 15.3,      994.47, 84.7,  3364.57, 20.6
8441,   1054, 19.7,     1142.37, 80.3,  3052.19, 26.9
8442,    807, 14.4,      961.58, 85.6,  3563.34, 20.2
8443,    781, 15.1,      945.72, 84.9,  3599.31, 20.0
8444,    790, 12.9,      974.64, 87.1,  3705.60, 21.0
8445,    798, 15.3,      963.91, 84.7,  3599.49, 20.6
8446,    845, 16.6,      995.41, 83.4,  3488.31, 19.3
8447,    927, 16.6,     1047.43, 83.4,  3309.36, 21.4
8448,    948, 19.6,     1093.15, 80.4,  3306.86, 22.5
8449,    961, 20.3,     1083.35, 79.7,  3333.62, 22.2
8450,    774, 14.1,      964.15, 85.9,  3664.92, 20.2
8451,    851, 17.2,      993.31, 82.8,  3589.62, 18.9
8452,    836, 17.9,      993.54, 82.1,  3515.31, 17.9
8453,    805, 14.5,      964.38, 85.5,  3512.67, 20.1
8454,    781, 15.0,      940.82, 85.0,  3701.48, 19.8
8455,    815, 13.9,      974.18, 86.1,  3663.55, 22.2
8456,    898, 17.1,     1041.13, 82.9,  3532.59, 22.7
8457,    792, 14.6,      966.01, 85.4,  3644.49, 19.4
8458,    839, 17.9,      994.47, 82.1,  3533.83, 20.5
8459,    878, 18.1,     1019.43, 81.9,  3511.53, 20.7
8460,    810, 15.1,      971.38, 84.9,  3463.56, 20.2
8461,    812, 16.0,      966.48, 84.0,  3539.95, 19.0
8462,    809, 14.2,      975.81, 85.8,  3621.72, 20.0
8463,    802, 12.6,      961.35, 87.4,  3608.32, 19.6
8464,    810, 15.8,      974.88, 84.2,  3748.96, 20.4
8465,    780, 14.5,      963.45, 85.5,  3576.38, 20.1
8466,   1061, 21.3,     1178.30, 78.7,  3142.57, 14.9
8467,    832, 15.6,      994.94, 84.4,  3602.74, 20.0
8468,    799, 16.3,      967.41, 83.7,  3597.43, 19.0
8469,    814, 14.0,      970.44, 86.0,  3555.34, 21.3
8470,   1124, 23.0,     1215.39, 77.0,  2965.04, 13.9
8471,    819, 14.0,      982.58, 86.0,  3484.93, 20.8
8472,    857, 16.2,     1021.77, 83.8,  3524.75, 22.2
8473,    801, 13.9,      966.95, 86.1,  3594.17, 20.0
8474,    786, 14.5,      964.38, 85.5,  3623.86, 20.4
8475,   1048, 20.4,     1164.07, 79.6,  3261.91, 15.3
8476,    815, 15.1,      977.68, 84.9,  3597.19, 22.1
8477,    818, 15.5,      969.28, 84.5,  3597.05, 19.8
8478,    770, 13.4,      939.42, 86.6,  3625.83, 19.7
8479,    838, 16.2,      984.44, 83.8,  3563.72, 19.2
8480,    820, 14.6,      959.71, 85.4,  3655.05, 20.2
8481,    828, 16.2,      993.07, 83.8,  3554.51, 19.0
8482,    814, 16.0,      979.54, 84.0,  3589.50, 21.5
8483,    746, 13.0,      925.89, 87.0,  3675.12, 20.5
8484,    887, 20.1,     1022.47, 79.9,  3464.07, 22.4
8485,    905, 17.6,     1031.10, 82.4,  3383.43, 18.8
8486,    915, 19.9,     1044.39, 80.1,  3478.89, 20.2
8487,    829, 14.7,      988.64, 85.3,  3596.88, 20.3
8488,    821, 15.8,      991.67, 84.2,  3573.33, 18.9
8489,    901, 17.8,     1036.93, 82.2,  3382.14, 22.5
8490,    974, 18.9,     1091.98, 81.1,  3127.63, 23.9
8491,    833, 16.6,      987.94, 83.4,  3552.16, 20.3
8492,   1018, 19.4,     1140.97, 80.6,  2979.32, 25.8
8493,    968, 18.7,     1096.88, 81.3,  3360.89, 24.8
8494,    876, 17.2,     1024.57, 82.8,  3449.07, 20.5
8495,    859, 14.2,     1010.34, 85.8,  3444.82, 20.7
8496,    924, 19.0,     1071.22, 81.0,  3336.71, 23.3
8497,    851, 17.9,     1010.57, 82.1,  3462.83, 18.7
8498,    984, 24.7,     1043.69, 75.3,  3325.85, 18.0
8499,    847, 14.8,      990.27, 85.2,  3529.97, 18.3
8500,    798, 14.9,      955.05, 85.1,  3677.84, 20.4
8501,    804, 15.0,      974.88, 85.0,  3600.09, 20.0
8502,   1066, 22.7,     1144.94, 77.3,  3233.47, 14.9
8503,    762, 15.1,      948.75, 84.9,  3682.99, 20.1
8504,    997, 19.7,     1117.88, 80.3,  3270.68, 26.4
8505,    857, 15.6,      992.14, 84.4,  3455.14, 20.9
8506,   1012, 20.4,     1128.38, 79.6,  3353.63, 15.4
8507,    920, 18.7,     1053.73, 81.3,  3411.64, 23.5
8508,    785, 14.5,      954.35, 85.5,  3534.34, 19.1
8509,    822, 14.5,      984.67, 85.5,  3474.49, 19.8
8510,   1059, 22.1,     1158.24, 77.9,  3085.60, 25.2
8511,    832, 14.1,      986.54, 85.9,  3664.31, 19.7
8512,    804, 16.2,      975.34, 83.8,  3649.97, 21.5
8513,    782, 13.8,      962.98, 86.2,  3648.29, 21.0
8514,    831, 15.8,      987.94, 84.2,  3555.70, 19.5
8515,    889, 16.2,     1040.43, 83.8,  3347.96, 24.1
8516,    767, 14.6,      936.15, 85.4,  3689.51, 20.1
8517,    878, 18.1,     1013.14, 81.9,  3358.81, 19.1
8518,    770, 13.1,      951.08, 86.9,  3682.69, 20.8
8519,    804, 13.3,      972.54, 86.7,  3512.39, 19.9
8520,   1001, 19.7,     1117.41, 80.3,  3099.28, 25.1
8521,    805, 15.7,      960.88, 84.3,  3591.10, 19.1
8522,    784, 15.2,      957.38, 84.8,  3721.94, 21.8
8523,    781, 12.8,      940.12, 87.2,  3737.65, 20.6
8524,    911, 17.0,     1047.19, 83.0,  3374.45, 25.6
8525,    946, 21.6,     1071.69, 78.4,  3362.27, 22.9
8526,    820, 16.1,      991.67, 83.9,  3312.83, 18.8
8527,    781, 11.9,      955.75, 88.1,  3557.42, 19.8
8528,    820, 16.2,      986.31, 83.8,  3496.82, 23.4
8529,    861, 17.4,      996.57, 82.6,  3573.20, 20.8
8530,    843, 14.0,      988.41, 86.0,  3540.53, 18.7
8531,    814, 15.1,      976.74, 84.9,  3583.35, 19.8
8532,   1082, 22.0,     1176.90, 78.0,  2945.25, 25.0
8533,    891, 17.7,     1049.29, 82.3,  3467.25, 22.1
8534,    817, 14.4,      969.74, 85.6,  3579.93, 20.6
8535,    859, 17.3,     1009.64, 82.7,  3512.03, 22.0
8536,    802, 16.5,      973.24, 83.5,  3601.80, 19.7
8537,    811, 16.0,      959.48, 84.0,  3616.82, 21.0
8538,   1065, 22.1,     1175.03, 77.9,  3047.12, 14.9
8539,    850, 16.2,     1000.77, 83.8,  3545.04, 21.5
8540,    826, 15.4,      974.88, 84.6,  3638.40, 20.1
8541,    846, 18.9,     1000.07, 81.1,  3621.68, 19.1
8542,    946, 18.2,     1065.16, 81.8,  3349.22, 21.9
8543,    857, 17.4,     1007.77, 82.6,  3621.56, 18.9
8544,    874, 18.0,     1028.53, 82.0,  3531.53, 23.5
8545,    933, 18.2,     1060.02, 81.8,  3311.23, 22.4
8546,    929, 18.7,     1056.76, 81.3,  3519.57, 22.4
8547,   1028, 20.9,     1128.84, 79.1,  3190.39, 23.8
8548,    825, 15.5,      984.67, 84.5,  3574.09, 19.0
8549,    977, 20.0,     1106.68, 80.0,  3241.00, 22.7
8550,    819, 14.9,      964.85, 85.1,  3477.52, 19.4
8551,    775, 13.9,      953.88, 86.1,  3622.67, 19.4
8552,    823, 16.6,      979.08, 83.4,  3678.81, 19.7
8553,    833, 16.4,     1000.30, 83.6,  3492.28, 20.9
8554,   1145, 24.6,     1219.82, 75.4,  2827.86, 26.1
8555,    869, 14.8,     1000.07, 85.2,  3508.21, 22.1
8556,   1061, 22.6,     1171.07, 77.4,  2990.35, 25.8
8557,    811, 15.4,      970.21, 84.6,  3535.40, 20.5
8558,    810, 15.1,      967.18, 84.9,  3461.01, 19.6
8559,    885, 16.4,     1021.07, 83.6,  3413.27, 21.7
8560,    825, 15.4,      990.74, 84.6,  3467.72, 20.0
8561,   1093, 19.9,     1194.16, 80.1,  2942.49, 27.6
8562,    832, 17.5,      998.67, 82.5,  3439.05, 20.6
8563,    829, 15.6,      992.37, 84.4,  3550.02, 20.3
8564,    864, 18.3,     1012.90, 81.7,  3493.78, 22.0
8565,    927, 17.5,     1054.43, 82.5,  3346.60, 24.1
8566,    781, 15.2,      961.11, 84.8,  3576.97, 19.0
8567,    756, 13.8,      952.95, 86.2,  3549.75, 19.8
8568,    858, 16.1,     1007.54, 83.9,  3357.79, 19.0
8569,    832, 16.6,      983.51, 83.4,  3659.90, 20.6
8570,    819, 14.5,      975.58, 85.5,  3491.24, 19.5
8571,    825, 14.4,      966.71, 85.6,  3558.99, 20.2
8572,    843, 17.3,      983.04, 82.7,  3615.22, 18.9
8573,   1065, 22.4,     1163.83, 77.6,  3082.96, 25.3
8574,    807, 15.9,      973.71, 84.1,  3677.88, 19.6
8575,    783, 15.2,      957.38, 84.8,  3660.85, 20.1
8576,    804, 13.9,      965.31, 86.1,  3653.35, 20.4
8577,    803, 16.4,      971.14, 83.6,  3633.99, 19.7
8578,   1011, 19.4,     1124.88, 80.6,  3156.83, 26.2
8579,    779, 14.0,      949.45, 86.0,  3580.02, 21.1
8580,    823, 15.9,      993.31, 84.1,  3621.40, 22.6
8581,   1008, 18.7,     1124.41, 81.3,  3130.57, 15.5
8582,    791, 14.0,      963.68, 86.0,  3612.26, 20.6
8583,    816, 13.6,      970.91, 86.4,  3650.81, 20.1
8584,    798, 17.0,      966.01, 83.0,  3624.28, 19.9
8585,    870, 17.7,     1032.73, 82.3,  3603.70, 22.2
8586,    763, 11.7,      949.68, 88.3,  3672.03, 21.5
8587,    806, 14.5,      969.74, 85.5,  3554.04, 19.0
8588,    809, 15.3,      981.64, 84.7,  3509.54, 19.9
8589,    877, 18.0,     1022.47, 82.0,  3349.46, 21.8
8590,    969, 20.2,     1110.88, 79.8,  3299.29, 16.6
8591,    861, 17.2,      985.61, 82.8,  3611.33, 19.2
8592,    825, 16.8,      985.84, 83.2,  3682.98, 20.0
8593,   1094, 22.5,     1178.06, 77.5,  2983.88, 15.2
8594,    935, 16.9,     1059.09, 83.1,  3485.81, 17.4
8595,    807, 15.0,      982.34, 85.0,  3555.24, 20.4
8596,    816, 16.3,      994.94, 83.7,  3515.59, 21.4
8597,    808, 15.1,      970.68, 84.9,  3568.46, 21.2
8598,    936, 18.9,     1062.82, 81.1,  3421.25, 23.6
8599,    879, 15.8,     1019.43, 84.2,  3412.68, 18.5
8600,    793, 15.4,      969.51, 84.6,  3530.63, 19.7
8601,    840, 15.7,      997.27, 84.3,  3514.07, 18.5
8602,   1008, 21.1,     1108.08, 78.9,  3323.01, 15.5
8603,    848, 17.7,      998.90, 82.3,  3591.71, 19.7
8604,    814, 15.8,      976.04, 84.2,  3587.69, 19.0
8605,   1035, 20.8,     1143.54, 79.2,  3354.73, 15.7
8606,    849, 16.8,      995.87, 83.2,  3591.51, 19.0
8607,   1052, 20.8,     1162.43, 79.2,  3199.42, 14.5
8608,    920, 19.5,     1051.63, 80.5,  3373.37, 22.0
8609,    834, 14.5,      994.94, 85.5,  3477.12, 20.1
8610,    884, 16.3,     1006.14, 83.7,  3572.06, 20.5
8611,    831, 17.2,      989.11, 82.8,  3568.45, 21.2
8612,    824, 15.5,      986.07, 84.5,  3522.87, 21.0
8613,    899, 19.4,     1041.13, 80.6,  3485.00, 22.5
8614,    815, 14.8,      983.51, 85.2,  3507.99, 18.9
8615,    857, 16.0,     1001.70, 84.0,  3480.59, 18.8
8616,   1049, 20.3,     1163.83, 79.7,  3063.74, 24.9
8617,    728, 13.5,      926.35, 86.5,  3658.97, 20.7
8618,    792, 15.7,      966.01, 84.3,  3599.05, 19.2
8619,    796, 14.1,      961.58, 85.9,  3616.49, 20.9
8620,    827, 17.4,      982.11, 82.6,  3500.54, 18.6
8621,    884, 16.6,     1029.23, 83.4,  3416.74, 23.8
8622,    976, 21.7,     1070.76, 78.3,  3439.38, 16.1
8623,    896, 16.1,     1050.93, 83.9,  3442.22, 24.6
8624,    861, 15.2,      999.14, 84.8,  3428.37, 22.0
8625,   1036, 21.0,     1143.07, 79.0,  3192.41, 14.7
8626,    824, 15.7,      988.41, 84.3,  3556.54, 20.8
8627,    803, 14.3,      976.98, 85.7,  3617.48, 19.8
8628,   1099, 22.1,     1193.23, 77.9,  2972.86, 14.6
8629,    896, 17.9,     1037.16, 82.1,  3339.25, 23.1
8630,    949, 19.0,     1096.42, 81.0,  3230.87, 23.6
8631,    807, 13.8,      959.48, 86.2,  3446.04, 19.0
8632,    810, 15.7,      994.01, 84.3,  3578.03, 21.1
8633,    938, 20.5,     1062.59, 79.5,  3447.40, 22.7
8634,    850, 15.5,     1008.94, 84.5,  3469.37, 22.2
8635,    762, 13.5,      942.92, 86.5,  3611.78, 20.9
8636,   1124, 23.4,     1218.42, 76.6,  3042.33, 13.2
8637,   1029, 22.7,     1145.17, 77.3,  3070.75, 23.8
8638,    761, 12.9,      950.85, 87.1,  3667.70, 20.2
8639,    779, 12.6,      933.59, 87.4,  3703.28, 20.5
8640,    921, 19.7,     1009.87, 80.3,  3527.13, 21.5
8641,    885, 19.1,     1007.30, 80.9,  3506.70, 18.3
8642,    826, 16.3,      985.61, 83.7,  3603.23, 18.9
8643,    809, 15.0,      973.94, 85.0,  3634.21, 19.7
8644,    796, 16.0,      967.88, 84.0,  3686.69, 20.2
8645,    816, 16.5,      975.11, 83.5,  3502.18, 19.6
8646,   1077, 21.5,     1162.20, 78.5,  3269.27, 14.9
8647,    818, 15.3,      979.08, 84.7,  3826.85, 20.3
8648,    970, 19.1,     1104.81, 80.9,  3309.70, 15.7
8649,    802, 17.1,      960.88, 82.9,  3619.14, 19.7
8650,    879, 16.4,     1019.20, 83.6,  3492.24, 20.7
8651,    796, 15.5,      967.41, 84.5,  3646.78, 21.2
8652,    858, 15.0,     1011.50, 85.0,  3484.12, 19.9
8653,   1035, 20.4,     1149.60, 79.6,  3092.21, 25.9
8654,    870, 16.9,     1016.17, 83.1,  3456.00, 18.6
8655,    851, 15.4,     1011.04, 84.6,  3478.63, 22.4
8656,    790, 13.0,      970.91, 87.0,  3729.04, 20.9
8657,    825, 16.0,      977.68, 84.0,  3583.45, 19.8
8658,    806, 16.5,      979.54, 83.5,  3656.98, 19.6
8659,    806, 14.8,      977.91, 85.2,  3543.41, 21.0
8660,    831, 16.0,      983.51, 84.0,  3684.81, 20.5
8661,    815, 15.6,      967.65, 84.4,  3589.35, 18.9
8662,    825, 17.0,      967.65, 83.0,  3661.57, 19.2
8663,    827, 14.0,      983.04, 86.0,  3568.28, 21.2
8664,    834, 17.6,      994.94, 82.4,  3583.86, 18.8
8665,    804, 12.4,      972.08, 87.6,  3637.08, 23.4
8666,    787, 12.8,      957.85, 87.2,  3556.99, 19.6
8667,   1012, 18.7,     1145.17, 81.3,  3155.59, 15.0
8668,    828, 14.0,      997.04, 86.0,  3440.06, 20.4
8669,    891, 20.3,     1019.43, 79.7,  3535.16, 20.5
8670,    887, 17.2,     1015.47, 82.8,  3375.88, 20.7
8671,    832, 16.6,      974.88, 83.4,  3588.37, 19.6
8672,    899, 17.4,     1043.69, 82.6,  3334.87, 22.4
8673,   1122, 22.5,     1209.09, 77.5,  2952.42, 27.1
8674,    870, 18.3,     1023.40, 81.7,  3526.40, 21.6
8675,    846, 16.4,      995.64, 83.6,  3496.91, 19.7
8676,    868, 19.5,     1006.14, 80.5,  3612.50, 19.7
8677,    921, 18.2,     1067.26, 81.8,  3366.75, 24.4
8678,    825, 15.5,      992.14, 84.5,  3527.60, 19.9
8679,    885, 18.2,     1033.66, 81.8,  3537.96, 22.3
8680,    818, 15.2,      976.51, 84.8,  3532.58, 19.7
8681,    898, 17.3,     1047.43, 82.7,  3348.07, 23.9
8682,    829, 15.4,      983.04, 84.6,  3492.12, 18.8
8683,    749, 15.6,      954.12, 84.4,  3680.49, 21.1
8684,   1011, 22.5,     1110.41, 77.5,  3234.52, 23.0
8685,    874, 18.8,     1015.70, 81.2,  3446.68, 20.9
8686,   1012, 18.3,     1113.45, 81.7,  3233.27, 15.7
8687,   1168, 24.2,     1242.22, 75.8,  2919.18, 13.4
8688,    786, 14.2,      945.72, 85.8,  3703.08, 20.4
8689,    758, 14.5,      961.58, 85.5,  3731.71, 21.5
8690,    803, 14.3,      973.24, 85.7,  3586.17, 23.0
8691,    778, 14.5,      952.02, 85.5,  3541.95, 19.8
8692,    990, 18.2,     1100.38, 81.8,  3208.80, 16.5
8693,   1018, 18.2,     1143.77, 81.8,  3188.90, 15.8
8694,    823, 16.5,      978.84, 83.5,  3505.29, 19.3
8695,    811, 14.3,      979.78, 85.7,  3523.19, 19.7
8696,    853, 16.3,     1002.87, 83.7,  3557.60, 22.5
8697,    844, 14.1,      998.21, 85.9,  3385.49, 19.1
8698,   1072, 22.0,     1177.83, 78.0,  3169.40, 14.2
8699,    825, 16.6,      987.94, 83.4,  3533.31, 19.2
8700,   1069, 19.8,     1177.13, 80.2,  3037.77, 15.1
8701,    866, 16.6,     1029.70, 83.4,  3320.22, 25.1
8702,   1086, 21.0,     1185.76, 79.0,  3105.22, 15.1
8703,    769, 15.0,      949.68, 85.0,  3638.48, 20.3
8704,   1063, 21.2,     1156.60, 78.8,  3179.29, 15.0
8705,   1067, 20.1,     1165.00, 79.9,  2955.37, 26.8
8706,    841, 17.5,      987.24, 82.5,  3563.16, 19.3
8707,    824, 16.0,      973.71, 84.0,  3548.66, 19.2
8708,   1105, 20.8,     1196.49, 79.2,  2945.82, 26.9
8709,    941, 17.1,     1064.92, 82.9,  3283.04, 23.9
8710,    841, 15.9,      978.84, 84.1,  3615.17, 19.7
8711,    925, 16.8,     1073.55, 83.2,  3459.70, 25.0
8712,    795, 16.6,      957.38, 83.4,  3538.72, 19.1
8713,   1087, 21.6,     1173.63, 78.4,  3084.91, 13.8
8714,    975, 19.2,     1094.32, 80.8,  3231.28, 23.5
8715,   1090, 21.6,     1175.96, 78.4,  2910.08, 27.0
8716,    783, 15.1,      964.15, 84.9,  3690.95, 20.7
8717,    795, 14.2,      974.18, 85.8,  3535.39, 20.0
8718,    908, 17.7,     1042.99, 82.3,  3388.49, 23.0
8719,    830, 15.8,      985.14, 84.2,  3600.46, 19.3
8720,    917, 17.1,     1061.89, 82.9,  3444.39, 17.0
8721,    856, 15.2,      998.67, 84.8,  3492.71, 19.5
8722,    829, 14.5,      976.51, 85.5,  3497.40, 22.0
8723,    903, 17.8,     1034.13, 82.2,  3326.80, 20.9
8724,    776, 15.3,      953.18, 84.7,  3747.74, 20.5
8725,   1054, 21.8,     1158.70, 78.2,  3205.29, 14.6
8726,    786, 13.5,      949.92, 86.5,  3691.68, 20.1
8727,    871, 15.8,     1018.50, 84.2,  3337.31, 18.8
8728,    823, 14.7,      986.77, 85.3,  3537.67, 20.9
8729,    790, 15.7,      953.65, 84.3,  3624.33, 19.4
8730,    894, 15.9,     1042.76, 84.1,  3359.48, 24.6
8731,    790, 16.7,      955.98, 83.3,  3626.04, 19.5
8732,    831, 17.7,      986.54, 82.3,  3563.75, 19.0
8733,    800, 10.9,      937.79, 89.1,  3627.60, 19.5
8734,   1070, 20.6,     1152.40, 79.4,  3055.03, 25.9
8735,    742, 12.3,      927.52, 87.7,  3763.32, 22.1
8736,   1028, 18.6,     1140.04, 81.4,  3133.95, 15.1
8737,    816, 14.5,      976.28, 85.5,  3709.29, 19.6
8738,    946, 18.7,     1080.32, 81.3,  3281.22, 24.2
8739,    835, 14.4,      990.04, 85.6,  3486.72, 19.0
8740,    823, 14.9,      976.04, 85.1,  3632.29, 19.9
8741,    736, 12.4,      935.92, 87.6,  3766.72, 21.2
8742,    786, 13.4,      966.48, 86.6,  3690.71, 21.5
8743,    948, 19.2,     1054.66, 80.8,  3432.18, 22.5
8744,    788, 15.1,      976.04, 84.9,  3585.80, 20.6
8745,    919, 16.8,     1058.16, 83.2,  3496.76, 23.4
8746,    902, 16.7,     1051.16, 83.3,  3351.57, 23.4
8747,    930, 20.9,     1055.83, 79.1,  3410.03, 21.4
8748,    845, 18.3,     1000.77, 81.7,  3557.47, 19.3
8749,    854, 17.2,      994.94, 82.8,  3560.81, 19.1
8750,    809, 15.3,      977.21, 84.7,  3557.92, 18.8
8751,    825, 14.3,      988.17, 85.7,  3456.76, 18.8
8752,    789, 18.0,      966.71, 82.0,  3622.88, 19.4
8753,    925, 18.7,     1048.83, 81.3,  3363.72, 21.6
8754,    769, 16.1,      955.05, 83.9,  3688.95, 20.0
8755,   1016, 20.4,     1123.94, 79.6,  3202.23, 15.4
8756,    740, 13.4,      930.55, 86.6,  3693.25, 20.9
8757,    842, 16.3,      993.54, 83.7,  3443.26, 18.3
8758,   1090, 21.7,     1178.76, 78.3,  2976.98, 25.9
8759,    839, 16.7,      986.07, 83.3,  3498.89, 19.7
8760,    808, 15.8,      977.21, 84.2,  3518.93, 19.2
8761,    751, 15.3,      950.38, 84.7,  3683.47, 20.8
8762,    808, 16.1,      970.21, 83.9,  3608.25, 18.7
8763,    805, 16.3,      987.71, 83.7,  3626.33, 20.1
8764,    824, 17.4,      970.91, 82.6,  3515.40, 19.8
8765,    846, 17.7,      989.81, 82.3,  3589.10, 17.8
8766,   1128, 22.6,     1204.19, 77.4,  3047.53, 26.6
8767,    858, 16.9,     1010.57, 83.1,  3486.70, 19.3
8768,    899, 16.6,     1046.03, 83.4,  3388.02, 24.2
8769,    803, 16.6,      966.25, 83.4,  3588.80, 19.2
8770,   1110, 22.2,     1210.96, 77.8,  2947.77, 26.1
8771,    814, 13.8,      981.18, 86.2,  3723.89, 22.1
8772,    819, 16.1,      975.58, 83.9,  3613.91, 20.3
8773,    875, 16.1,     1032.26, 83.9,  3315.77, 23.0
8774,    810, 15.7,      975.11, 84.3,  3562.57, 18.9
8775,    773, 14.0,      944.55, 86.0,  3584.56, 19.7
8776,    794, 16.4,      962.51, 83.6,  3599.96, 19.5
8777,    828, 14.9,      981.64, 85.1,  3591.22, 19.7
8778,    832, 15.1,      985.14, 84.9,  3451.99, 19.5
8779,    790, 14.8,      954.58, 85.2,  3537.11, 19.2
8780,    850, 17.4,     1003.34, 82.6,  3545.97, 20.0
8781,    787, 14.7,      967.18, 85.3,  3503.22, 19.2
8782,    825, 15.5,      982.34, 84.5,  3636.49, 19.6
8783,    794, 14.4,      952.25, 85.6,  3653.01, 20.0
8784,    923, 16.1,     1059.09, 83.9,  3374.78, 16.8
8785,    890, 20.7,     1003.34, 79.3,  3557.29, 18.7
8786,    798, 14.0,      962.05, 86.0,  3561.79, 19.2
8787,    876, 17.5,     1025.50, 82.5,  3503.42, 17.6
8788,   1001, 20.3,     1122.78, 79.7,  3223.74, 15.9
8789,    902, 17.6,     1029.70, 82.4,  3353.71, 23.3
8790,    867, 16.8,     1006.14, 83.2,  3502.92, 20.6
8791,    818, 15.5,      964.85, 84.5,  3611.46, 19.4
8792,    918, 17.4,     1051.16, 82.6,  3423.35, 23.9
8793,    865, 18.0,     1004.27, 82.0,  3506.12, 18.8
8794,   1019, 21.2,     1130.01, 78.8,  3099.64, 23.7
8795,    878, 16.9,     1019.67, 83.1,  3458.74, 19.1
8796,    807, 16.1,      965.55, 83.9,  3594.83, 19.7
8797,    785, 14.9,      949.92, 85.1,  3557.68, 19.2
8798,    816, 15.8,      985.14, 84.2,  3623.08, 21.7
8799,    834, 16.9,      989.57, 83.1,  3613.39, 21.9
8800,    835, 15.3,      975.34, 84.7,  3556.27, 19.6
8801,    916, 20.6,     1045.33, 79.4,  3562.75, 17.0
8802,    789, 15.2,      959.71, 84.8,  3628.12, 19.9
8803,   1039, 20.2,     1149.14, 79.8,  3154.18, 14.8
8804,    854, 17.3,     1027.13, 82.7,  3464.07, 21.9
8805,   1058, 20.7,     1154.04, 79.3,  3064.19, 14.7
8806,   1089, 20.6,     1190.19, 79.4,  2925.70, 26.8
8807,    811, 14.5,      979.54, 85.5,  3527.27, 21.7
8808,    778, 14.5,      954.12, 85.5,  3598.88, 19.9
8809,    790, 15.2,      964.61, 84.8,  3661.61, 20.1
8810,    810, 16.5,      976.98, 83.5,  3598.37, 20.1
8811,   1077, 20.7,     1174.56, 79.3,  2975.60, 26.6
8812,    783, 12.9,      949.22, 87.1,  3690.01, 20.2
8813,    918, 18.0,     1065.16, 82.0,  3250.76, 23.4
8814,    947, 20.8,     1083.82, 79.2,  3323.76, 16.1
8815,   1085, 21.2,     1182.26, 78.8,  2936.51, 26.7
8816,    816, 12.4,      990.04, 87.6,  3614.85, 21.0
8817,    941, 18.8,     1065.62, 81.2,  3431.99, 23.9
8818,    863, 17.0,      995.64, 83.0,  3589.32, 20.3
8819,    800, 14.1,      945.25, 85.9,  3586.66, 21.0
8820,    799, 14.5,      967.18, 85.5,  3562.51, 20.7
8821,    773, 14.2,      961.35, 85.8,  3733.50, 20.3
8822,    874, 17.5,     1029.93, 82.5,  3445.06, 22.8
8823,    866, 15.9,     1021.53, 84.1,  3481.90, 22.9
8824,    859, 17.7,     1017.10, 82.3,  3473.38, 20.8
8825,   1097, 21.7,     1182.96, 78.3,  3004.87, 26.1
8826,    801, 14.4,      955.28, 85.6,  3579.41, 19.6
8827,   1075, 20.7,     1164.30, 79.3,  3130.70, 14.4
